,eye_color,face_color
0/cs12965259496913986555.png,1.0,5.0
0/cs12589670014548774307.png,3.0,0.0
0/cs11523956416453409277.png,1.0,6.0
0/cs12316390576684901851.png,4.0,7.0
0/cs12296015367750049234.png,0.0,8.0
0/cs12578353615897229463.png,0.0,10.0
0/cs12760015151567522972.png,0.0,6.0
0/cs1200046634937631166.png,1.0,8.0
0/cs12396559816747807689.png,3.0,10.0
0/cs11525494465554071062.png,1.0,2.0
0/cs11927484258087337262.png,2.0,3.0
0/cs11775126132730187357.png,3.0,0.0
0/cs11849197104934617699.png,0.0,9.0
0/cs11889435403616014862.png,1.0,4.0
0/cs11841115909178078765.png,0.0,1.0
0/cs1157691206249801684.png,0.0,10.0
0/cs12204950739295720703.png,1.0,2.0
0/cs1162521134218291979.png,3.0,4.0
0/cs12511231062202946470.png,2.0,5.0
0/cs12099310372054746429.png,1.0,6.0
0/cs12367427774301233248.png,4.0,10.0
0/cs11706976198614611294.png,4.0,6.0
0/cs11711917366699707225.png,4.0,0.0
0/cs12591389380836519703.png,0.0,8.0
0/cs12576254121394523398.png,2.0,3.0
0/cs1289309791651704350.png,4.0,5.0
0/cs12641587439696398596.png,0.0,0.0
0/cs12139823199474333640.png,0.0,1.0
0/cs12463566694818684788.png,0.0,2.0
0/cs1165261788870270872.png,2.0,3.0
0/cs1291344387997249345.png,0.0,3.0
0/cs12056385451384598903.png,2.0,1.0
0/cs12606651020171039025.png,1.0,1.0
0/cs12015784160436586363.png,3.0,8.0
0/cs12861451123678540659.png,3.0,2.0
0/cs12503019190293836405.png,4.0,5.0
0/cs12798656025809280703.png,0.0,8.0
0/cs12959942767490640894.png,0.0,0.0
0/cs12138561038092661483.png,0.0,1.0
0/cs12658462961223012546.png,2.0,7.0
0/cs1242605243480735022.png,0.0,10.0
0/cs12496554925396283630.png,0.0,0.0
0/cs11707095989561745095.png,2.0,0.0
0/cs12631867171611743005.png,4.0,7.0
0/cs11564007261930115422.png,1.0,3.0
0/cs12429417048577821863.png,2.0,8.0
0/cs12731402764386657052.png,4.0,5.0
0/cs12844619859347296820.png,2.0,10.0
0/cs1259292562941004480.png,3.0,5.0
0/cs12470788310682424480.png,1.0,8.0
0/cs12083245746312442123.png,4.0,9.0
0/cs11584199236486762632.png,0.0,4.0
0/cs12894944055920809245.png,3.0,9.0
0/cs12878618761574554943.png,4.0,9.0
0/cs12915852815752419586.png,3.0,10.0
0/cs11776293367674829014.png,1.0,5.0
0/cs11943647574010660214.png,2.0,4.0
0/cs12183428869746701142.png,2.0,7.0
0/cs12132759370073023139.png,3.0,7.0
0/cs12335343525982447416.png,2.0,4.0
0/cs12944033826586871348.png,1.0,6.0
0/cs12289789844385976162.png,3.0,7.0
0/cs1160508413174330746.png,2.0,6.0
0/cs12365844141813043972.png,0.0,0.0
0/cs11606504258245102906.png,2.0,5.0
0/cs11872932025101953049.png,0.0,6.0
0/cs12744845079159110461.png,3.0,2.0
0/cs12336029689969380228.png,0.0,3.0
0/cs12026556230885836736.png,1.0,0.0
0/cs12362917121992556766.png,3.0,9.0
0/cs12253442112156630967.png,1.0,3.0
0/cs12893135665164948200.png,3.0,8.0
0/cs12556210137679781914.png,3.0,7.0
0/cs12453157817735907470.png,3.0,3.0
0/cs12948136682086190246.png,2.0,10.0
0/cs11993536612846137904.png,1.0,9.0
0/cs1201576683441443004.png,4.0,10.0
0/cs11860222279587656644.png,2.0,10.0
0/cs11803330746306999517.png,1.0,3.0
0/cs12500917749260370446.png,0.0,0.0
0/cs12207541609901284828.png,0.0,2.0
0/cs11707319912615014580.png,0.0,7.0
0/cs1214035677313621742.png,3.0,0.0
0/cs12905008534278530145.png,0.0,4.0
0/cs12757271934750685460.png,1.0,8.0
0/cs1239823257338597782.png,1.0,3.0
0/cs12246142400569010411.png,2.0,10.0
5/cs2843823666263410.png,3.0,8.0
5/cs2463178752807526820.png,2.0,9.0
5/cs3574279760975414949.png,1.0,2.0
5/cs286574880552651353.png,1.0,4.0
5/cs3698568663555639069.png,1.0,10.0
5/cs2735386561754908833.png,1.0,10.0
5/cs2590465712760493473.png,4.0,10.0
5/cs3454819050739497108.png,1.0,7.0
5/cs3021069844958917365.png,4.0,9.0
5/cs3783929326956510439.png,1.0,8.0
5/cs3367263741519993796.png,1.0,4.0
5/cs3634880302387847065.png,3.0,0.0
5/cs3005387066812923780.png,3.0,9.0
5/cs3503615163999172791.png,3.0,10.0
5/cs2472195563450970360.png,0.0,1.0
5/cs2474358530381575305.png,0.0,2.0
5/cs2773304201115292656.png,3.0,9.0
5/cs3561857616604078008.png,2.0,9.0
5/cs3626089090618625515.png,0.0,2.0
5/cs2861975665837309566.png,2.0,10.0
5/cs2961138220397827604.png,3.0,1.0
5/cs3554505987644382990.png,2.0,6.0
5/cs2794459782545088238.png,1.0,2.0
5/cs3052775938382429289.png,3.0,10.0
5/cs3703298297382175133.png,0.0,6.0
5/cs3625702027846344666.png,1.0,2.0
5/cs3477866309007850011.png,0.0,7.0
5/cs2487944492396620391.png,0.0,8.0
5/cs2873627035824225917.png,4.0,6.0
5/cs3851721763931042270.png,0.0,7.0
5/cs3470263347205445513.png,3.0,2.0
5/cs2827066209106736817.png,0.0,9.0
5/cs2994956702137809776.png,2.0,10.0
5/cs3011779202083936809.png,0.0,8.0
5/cs2672120608744984629.png,1.0,9.0
5/cs3754165601687682621.png,2.0,10.0
5/cs3069352318487778963.png,2.0,3.0
5/cs3538543384271800592.png,1.0,8.0
5/cs2812287956397685144.png,1.0,9.0
5/cs3624668647123044062.png,1.0,1.0
5/cs2713277547594449877.png,1.0,2.0
5/cs2909243510658524962.png,0.0,3.0
5/cs3226392353959657366.png,4.0,8.0
5/cs26438726074140417.png,2.0,1.0
5/cs3710137545148144200.png,4.0,9.0
5/cs2575197128994288578.png,1.0,3.0
5/cs2724045070257433809.png,4.0,7.0
5/cs3405084482901942796.png,1.0,6.0
5/cs3375280178670210817.png,2.0,9.0
5/cs3355330030181832864.png,2.0,6.0
5/cs2752461937672710870.png,2.0,0.0
5/cs2482545137963360451.png,4.0,9.0
5/cs2912563289601575610.png,0.0,6.0
5/cs3222134887646935372.png,3.0,10.0
5/cs3579673523387841558.png,3.0,10.0
5/cs3259061468601044446.png,4.0,10.0
5/cs3459692300744399262.png,3.0,1.0
5/cs292339832170724307.png,0.0,8.0
5/cs302791708721880205.png,1.0,1.0
5/cs3445753279295914180.png,2.0,0.0
5/cs2619429372735045965.png,2.0,5.0
5/cs3094214660414088447.png,2.0,2.0
5/cs2873495504498003244.png,0.0,8.0
5/cs3209941966359565628.png,2.0,7.0
5/cs3183980128733176213.png,0.0,4.0
5/cs2621106811180844559.png,0.0,8.0
5/cs2527479679838205350.png,1.0,8.0
5/cs3592448537943676519.png,1.0,5.0
5/cs3624788618343531526.png,2.0,4.0
5/cs289785573573047129.png,3.0,3.0
5/cs261378232586871367.png,1.0,7.0
5/cs2739913977125447532.png,4.0,4.0
5/cs3697823907461198832.png,2.0,4.0
5/cs3593207241656866499.png,1.0,2.0
5/cs2955978064563653350.png,3.0,8.0
5/cs3273768736251820981.png,0.0,7.0
5/cs2618515687490233561.png,1.0,10.0
5/cs3819681066319622762.png,0.0,1.0
5/cs2843957456309609562.png,3.0,4.0
5/cs314442654194060920.png,2.0,10.0
5/cs3378694543864240034.png,1.0,9.0
5/cs3179174707417260041.png,0.0,7.0
5/cs3818430267873380805.png,4.0,3.0
5/cs2828412902133117196.png,3.0,6.0
5/cs3425132472433874055.png,3.0,6.0
5/cs3100608782680189392.png,2.0,6.0
5/cs3571155764012241969.png,0.0,6.0
5/cs2807173692656297071.png,4.0,2.0
5/cs2988307978655595002.png,2.0,7.0
5/cs3408094409373013965.png,3.0,3.0
5/cs3110269838958156785.png,1.0,9.0
5/cs3025131273288827606.png,1.0,10.0
5/cs3473351194062208886.png,0.0,9.0
5/cs2769542367831284312.png,3.0,8.0
5/cs3589255564405942164.png,3.0,6.0
5/cs3374513059142438582.png,2.0,5.0
5/cs344948114767912426.png,4.0,10.0
5/cs2979565366147725330.png,3.0,8.0
5/cs3165705484011136811.png,0.0,0.0
5/cs2666404035646986291.png,4.0,7.0
5/cs2469862399362635330.png,2.0,7.0
5/cs2690319912761562669.png,0.0,1.0
5/cs3364767836405716910.png,3.0,1.0
5/cs2677266541328883753.png,3.0,2.0
5/cs3590415201470956649.png,4.0,1.0
5/cs3624591778082274237.png,0.0,5.0
5/cs3525142032356249693.png,0.0,8.0
5/cs2875585043237211718.png,0.0,1.0
5/cs3601972077810626678.png,0.0,6.0
5/cs3934650544183155847.png,0.0,7.0
5/cs2881923777206494171.png,1.0,5.0
5/cs2558680478639107957.png,0.0,5.0
5/cs2764864171767179661.png,2.0,4.0
5/cs3106551479847795713.png,0.0,6.0
5/cs3833733504959605023.png,4.0,8.0
5/cs2962498511624438320.png,4.0,5.0
5/cs3816759462269479693.png,1.0,1.0
5/cs3876335225961026676.png,4.0,6.0
5/cs3755121117646126957.png,1.0,9.0
5/cs366473647207057717.png,0.0,9.0
5/cs3795782617687707846.png,1.0,1.0
5/cs3417733642151639670.png,4.0,0.0
5/cs3414208163055384338.png,3.0,7.0
5/cs3452746058099402487.png,2.0,8.0
5/cs2469438900114707400.png,3.0,5.0
5/cs3369507721544218264.png,1.0,4.0
5/cs2743487486569341315.png,2.0,8.0
5/cs251999871318277367.png,1.0,7.0
5/cs2493993556026262835.png,2.0,1.0
5/cs341577034289759321.png,3.0,8.0
5/cs2629738568424925407.png,0.0,3.0
5/cs290820432190530770.png,3.0,6.0
5/cs3913315114162081786.png,3.0,6.0
5/cs2557135584512564779.png,1.0,10.0
5/cs2940766099685785943.png,0.0,8.0
5/cs2638993028433813232.png,4.0,9.0
5/cs3237856024936928103.png,3.0,7.0
5/cs2504313972975730027.png,2.0,5.0
5/cs3761798967215265907.png,4.0,2.0
5/cs3761251582956533403.png,0.0,10.0
5/cs3631361065928930843.png,3.0,9.0
5/cs2978804453868197610.png,4.0,1.0
5/cs2931768291521078856.png,2.0,5.0
5/cs2736541735543767580.png,4.0,9.0
5/cs2780052925332407587.png,3.0,0.0
5/cs3706230786608344605.png,3.0,7.0
5/cs2539467489906555836.png,2.0,3.0
5/cs3391798334822613081.png,4.0,2.0
5/cs3688292616902725862.png,1.0,10.0
5/cs2626948045008203129.png,4.0,2.0
5/cs3947539218147023320.png,0.0,10.0
5/cs3809146828367542232.png,3.0,6.0
5/cs3147733419445598691.png,0.0,5.0
5/cs3934125247154570619.png,2.0,0.0
5/cs3834262340379668052.png,0.0,2.0
5/cs2554645438726827003.png,4.0,1.0
5/cs3305087018413657709.png,0.0,0.0
5/cs2837479512005466264.png,0.0,7.0
5/cs2642437010731105731.png,3.0,4.0
5/cs2567144875308210563.png,0.0,2.0
5/cs3239398344845375864.png,0.0,4.0
5/cs3181017420044583919.png,2.0,5.0
5/cs3541886152557865926.png,2.0,9.0
5/cs39196602670146148.png,4.0,0.0
5/cs2449328442350083654.png,4.0,9.0
5/cs2596334409513450318.png,4.0,6.0
5/cs2471426166593249627.png,4.0,9.0
5/cs334261307130295270.png,2.0,2.0
5/cs2598793563957454178.png,0.0,1.0
5/cs2470375665048591479.png,0.0,3.0
5/cs2580589814982501199.png,3.0,0.0
5/cs3028221110317518878.png,1.0,10.0
5/cs3493185641204210112.png,0.0,0.0
5/cs3662789000135587090.png,3.0,1.0
5/cs366214890773502361.png,3.0,6.0
5/cs3241757707079952.png,2.0,9.0
5/cs3563969815800540148.png,4.0,10.0
5/cs2936297823872286840.png,3.0,3.0
5/cs2754448708853022212.png,2.0,5.0
5/cs2700254884409045853.png,4.0,6.0
5/cs3777667162589387599.png,2.0,5.0
5/cs3746442436711292202.png,3.0,0.0
5/cs355465791200548077.png,3.0,4.0
5/cs347200197487641401.png,2.0,0.0
5/cs3174941882160959692.png,2.0,1.0
5/cs3210886417617329659.png,0.0,0.0
5/cs2545352793221208841.png,0.0,0.0
5/cs2687698008975903988.png,0.0,9.0
5/cs2649509179113990362.png,2.0,7.0
5/cs2658742680141352791.png,4.0,10.0
5/cs3835722165044691461.png,2.0,8.0
5/cs323331334093946617.png,2.0,0.0
5/cs3642984758448825921.png,3.0,6.0
5/cs2565776241685784072.png,3.0,5.0
5/cs3339910738358226444.png,2.0,9.0
5/cs3880211225144678757.png,2.0,9.0
5/cs2603528998892325302.png,0.0,8.0
5/cs2960730749930989485.png,1.0,9.0
5/cs3343359482403794280.png,0.0,3.0
5/cs2899162504161720593.png,2.0,3.0
5/cs3216707521556003242.png,2.0,7.0
5/cs3906477428292403304.png,1.0,9.0
5/cs3209407046386845886.png,4.0,10.0
5/cs3045865143272872246.png,4.0,4.0
5/cs3215970465781396243.png,4.0,9.0
5/cs384752337630506294.png,0.0,2.0
5/cs3661463715582860523.png,4.0,8.0
5/cs2742939257693379220.png,3.0,7.0
5/cs2867025088376076383.png,0.0,9.0
5/cs2650022795954131729.png,4.0,3.0
5/cs2975679716252106763.png,3.0,8.0
5/cs2869690620994750256.png,1.0,0.0
5/cs2575657070575948778.png,3.0,9.0
5/cs2686548091448422032.png,1.0,2.0
5/cs2601652988750984476.png,0.0,9.0
5/cs3860389215528925828.png,2.0,0.0
5/cs3161474041915136345.png,2.0,10.0
5/cs3899810172919511479.png,3.0,0.0
5/cs3542326150598507432.png,1.0,3.0
5/cs2722538559365605682.png,1.0,7.0
5/cs2874277665499836158.png,1.0,2.0
5/cs385543277368463339.png,2.0,1.0
5/cs261504804241847402.png,0.0,10.0
5/cs3714221446962037379.png,0.0,1.0
5/cs3547036664347471146.png,4.0,0.0
5/cs3176738227842721751.png,4.0,1.0
5/cs3730469223794422335.png,4.0,0.0
5/cs2471143590118028374.png,2.0,1.0
2/cs15916810298410992810.png,4.0,1.0
2/cs15887482834725106555.png,4.0,7.0
2/cs14880943967175419135.png,0.0,6.0
2/cs15811127909294730061.png,3.0,2.0
2/cs14591682161692562086.png,4.0,2.0
2/cs14849340582449780575.png,0.0,7.0
2/cs153526289750514922.png,2.0,7.0
2/cs15976551805264887353.png,3.0,5.0
2/cs15357982957658951242.png,2.0,5.0
2/cs15533631271748523232.png,1.0,6.0
2/cs14769931840969371620.png,3.0,1.0
2/cs15273499568131586050.png,3.0,4.0
2/cs14779075017748511640.png,2.0,8.0
2/cs15959408639962240135.png,4.0,4.0
2/cs15865928485533998001.png,3.0,4.0
2/cs15326753345447751432.png,2.0,4.0
2/cs1578769591753986786.png,3.0,4.0
2/cs15700020161280123057.png,0.0,10.0
2/cs15526643114619364628.png,0.0,3.0
2/cs15516087110766424035.png,1.0,9.0
2/cs15315398800579149590.png,0.0,10.0
2/cs15069807128497943522.png,1.0,4.0
2/cs15731156407691072718.png,3.0,2.0
2/cs14675117426197355302.png,1.0,8.0
2/cs1452967631861258155.png,1.0,6.0
2/cs15324368853000777312.png,1.0,7.0
2/cs15649244747556673342.png,0.0,9.0
2/cs14784912400016555960.png,0.0,0.0
2/cs14899341565540209489.png,2.0,4.0
2/cs15698036173212216005.png,0.0,2.0
2/cs15191724664774922602.png,4.0,10.0
2/cs15248067090973158267.png,1.0,7.0
2/cs14581398269994584059.png,1.0,3.0
2/cs15058442205935633753.png,0.0,4.0
2/cs15527347867592928035.png,2.0,5.0
2/cs14578601295297805617.png,1.0,5.0
2/cs15126426892730508760.png,2.0,5.0
2/cs15193104476488543445.png,3.0,1.0
2/cs15685573015866589903.png,4.0,9.0
2/cs14559208819854310444.png,4.0,9.0
2/cs15009980208691099605.png,1.0,6.0
2/cs15102251374880878837.png,2.0,6.0
2/cs15939316852725463241.png,2.0,0.0
2/cs14528864529928156150.png,2.0,7.0
2/cs15571184229707584636.png,1.0,10.0
2/cs14522498204349478012.png,0.0,6.0
2/cs15747025150552098037.png,2.0,4.0
2/cs15994999623953329109.png,3.0,10.0
2/cs16010695969519170683.png,3.0,2.0
2/cs15303175582457073404.png,2.0,5.0
2/cs15284352284091275447.png,0.0,2.0
2/cs14972040315455010810.png,0.0,1.0
2/cs14567246252645663696.png,1.0,2.0
2/cs15703364118075805467.png,0.0,1.0
2/cs1567575318391620017.png,3.0,7.0
2/cs14829198397203796155.png,3.0,6.0
2/cs15799633453361238064.png,2.0,3.0
2/cs15574159602422833820.png,2.0,8.0
2/cs14632588641008571842.png,3.0,9.0
2/cs15269025077638265196.png,1.0,7.0
2/cs15789418915361060314.png,0.0,3.0
2/cs1538006022188316055.png,2.0,2.0
2/cs14673166435556839997.png,0.0,6.0
2/cs15608238909911840007.png,2.0,5.0
2/cs15696526191786201226.png,2.0,7.0
2/cs14675115661940229198.png,1.0,8.0
2/cs15512048594312257403.png,2.0,4.0
2/cs14787397881522425680.png,1.0,3.0
2/cs15480356752262861565.png,0.0,6.0
2/cs15415212887546870231.png,4.0,2.0
2/cs15990553604863491484.png,1.0,8.0
2/cs15365895968788378521.png,0.0,6.0
2/cs1536035965171513227.png,1.0,2.0
2/cs14875688186981837994.png,3.0,7.0
2/cs15712353417983106733.png,4.0,1.0
2/cs15356887390756492522.png,1.0,10.0
2/cs16014710996632347301.png,1.0,7.0
2/cs15043389119432789900.png,3.0,2.0
2/cs15705423582852661703.png,0.0,7.0
2/cs15324475608467799250.png,4.0,9.0
2/cs15523955844361072252.png,0.0,3.0
2/cs15637854411978656562.png,0.0,5.0
2/cs14862075838592762040.png,2.0,7.0
2/cs14770982066924466488.png,4.0,7.0
2/cs14557253526153167698.png,4.0,4.0
2/cs15674182764579307046.png,3.0,6.0
2/cs15593330853507698205.png,4.0,0.0
2/cs14822249920493315142.png,3.0,9.0
2/cs15635856802643277049.png,0.0,6.0
2/cs1498795332384902569.png,1.0,10.0
2/cs14728609152821341914.png,0.0,3.0
2/cs15390993438983182789.png,0.0,10.0
2/cs15254365486164901275.png,0.0,5.0
2/cs15630641324465680423.png,4.0,5.0
2/cs15830898386276679575.png,3.0,1.0
2/cs15502005933392355938.png,4.0,6.0
2/cs1543316309869040424.png,0.0,1.0
2/cs1600226960499698613.png,3.0,0.0
2/cs15188254513971892546.png,3.0,10.0
2/cs1569478984893407355.png,4.0,3.0
2/cs15591714941767407406.png,4.0,1.0
2/cs15205090822280433690.png,1.0,0.0
2/cs15633849559364387080.png,0.0,0.0
2/cs14917703567583118910.png,4.0,6.0
2/cs15625431749530543537.png,1.0,7.0
2/cs15636094500128029903.png,4.0,2.0
2/cs1592233976145205902.png,2.0,2.0
2/cs14913737653770492693.png,3.0,1.0
2/cs14848852033681669062.png,0.0,7.0
2/cs14736053010614612505.png,0.0,9.0
2/cs14667583744662912169.png,1.0,0.0
2/cs14918382970588196220.png,1.0,8.0
2/cs14657810450540741249.png,2.0,10.0
2/cs14923766874554534704.png,2.0,6.0
2/cs14691604667464800827.png,4.0,6.0
2/cs15710932278943281632.png,1.0,7.0
2/cs15521505443544231608.png,4.0,2.0
2/cs14864010649763776777.png,4.0,9.0
2/cs15762034660787250322.png,1.0,0.0
2/cs15711967897093166980.png,3.0,7.0
2/cs14812178960737438294.png,4.0,8.0
2/cs15688928840368986953.png,3.0,2.0
2/cs15200971156474614198.png,3.0,8.0
2/cs15667614727873571582.png,2.0,8.0
2/cs15196270181964499912.png,4.0,8.0
2/cs15080043600824793939.png,3.0,10.0
2/cs1597936995860541480.png,2.0,6.0
2/cs14595355163334812672.png,2.0,3.0
2/cs15877670505642271111.png,0.0,5.0
2/cs14939026148817741758.png,1.0,9.0
2/cs15460925416784499819.png,4.0,4.0
2/cs1495341875122814349.png,3.0,6.0
2/cs14684445574554444350.png,4.0,10.0
2/cs15017581846970011191.png,4.0,1.0
2/cs15371745823240755187.png,4.0,3.0
2/cs15036322010782623121.png,0.0,4.0
2/cs15655417881009226322.png,1.0,7.0
2/cs15733425107349445257.png,3.0,6.0
2/cs15985896483734299464.png,4.0,7.0
2/cs1451694361858603131.png,1.0,2.0
2/cs15045586924238615727.png,3.0,0.0
2/cs15278342440926041538.png,0.0,8.0
2/cs14685141310453329347.png,2.0,2.0
2/cs15478849482215301788.png,4.0,4.0
2/cs15714207092390782386.png,1.0,9.0
2/cs15218547271733386733.png,2.0,0.0
2/cs15207178595069946251.png,0.0,7.0
2/cs15763618204364933703.png,0.0,5.0
2/cs15870204619663429677.png,4.0,2.0
2/cs1564381095678955976.png,0.0,5.0
2/cs15366195965076390177.png,4.0,0.0
2/cs15539532024056321134.png,3.0,7.0
2/cs15708277927315345774.png,4.0,2.0
2/cs1581495043880637014.png,3.0,8.0
2/cs14520626436147237139.png,0.0,2.0
2/cs15470071721602425238.png,0.0,2.0
2/cs14571430707257838005.png,1.0,7.0
2/cs15311007375670385803.png,1.0,6.0
2/cs15396100694328468868.png,4.0,10.0
2/cs14516080876007778738.png,0.0,3.0
2/cs15097766794245767612.png,2.0,0.0
2/cs15795007657994093634.png,0.0,4.0
2/cs15680411613283141728.png,4.0,4.0
2/cs15330371462399467649.png,0.0,9.0
2/cs15861109761169463721.png,2.0,6.0
2/cs15325186709506100013.png,2.0,0.0
2/cs14581403673231255064.png,3.0,6.0
2/cs15838256087613867549.png,3.0,6.0
2/cs15266176142651816112.png,1.0,0.0
2/cs15903799544881604482.png,1.0,1.0
2/cs15120698267961907226.png,4.0,2.0
2/cs14870954961298210071.png,2.0,8.0
2/cs15528285623442466772.png,2.0,2.0
2/cs14892721076114385859.png,2.0,3.0
2/cs149217161546974523.png,0.0,7.0
2/cs15810345420838759675.png,4.0,4.0
2/cs15360609063527699739.png,2.0,2.0
2/cs15422053742762411.png,0.0,4.0
